county,TAZ,tm15,link21,jobs
6013,2634,OTHEMPN,GOVT,13
6013,2634,RETEMPN,RETL,57
6013,2634,RETEMPN,RETR,16
6013,2634,AGREMPN,FFRE,2
6013,2635,FPSEMPN,FIRE,82
6013,2635,HEREMPN,HIED,6
6013,2635,HEREMPN,K12E,34
6013,2635,HEREMPN,PERS,17
6013,2635,HEREMPN,RECS,26
6013,2635,HEREMPN,SOCS,3
6013,2635,MWTEMPN,WTWT,15
6013,2635,OTHEMPN,CONS,41
6013,2635,OTHEMPN,GOVT,15
6013,2635,RETEMPN,RETL,8
6013,2635,RETEMPN,RETR,5
6013,2635,AGREMPN,FFRE,2
6013,2636,FPSEMPN,FIRE,409
6013,2636,HEREMPN,HIED,6
6013,2636,HEREMPN,HMED,52
6013,2636,HEREMPN,PERS,60
6013,2636,HEREMPN,RECS,243
6013,2636,HEREMPN,SOCS,13
6013,2636,MWTEMPN,MFRG,128
6013,2636,MWTEMPN,WTWT,95
6013,2636,OTHEMPN,FIRE,78
6013,2636,OTHEMPN,CONS,403
6013,2636,RETEMPN,RETL,61
6013,2636,RETEMPN,RETR,160
6013,2636,AGREMPN,FFRE,4
6013,2637,FPSEMPN,FIRE,8374
6013,2637,FPSEMPN,UTIL,327
6013,2637,HEREMPN,HIED,234
6013,2637,HEREMPN,HMED,1127
6013,2637,HEREMPN,K12E,70
6013,2637,HEREMPN,PERS,1683
6013,2637,HEREMPN,RECS,4130
6013,2637,HEREMPN,SOCS,599
6013,2637,MWTEMPN,MFRG,1249
6013,2637,MWTEMPN,WTWT,1468
6013,2637,MWTEMPN,UTIL,144
6013,2637,OTHEMPN,FIRE,467
6013,2637,OTHEMPN,CONS,2787
6013,2637,OTHEMPN,GOVT,2091
6013,2637,RETEMPN,RETL,1228
6013,2637,RETEMPN,RETR,1169
6013,2637,AGREMPN,FFRE,152
6013,2638,FPSEMPN,FIRE,242
6013,2638,FPSEMPN,UTIL,27
6013,2638,HEREMPN,HIED,90
6013,2638,HEREMPN,HMED,27
6013,2638,HEREMPN,PERS,135
6013,2638,HEREMPN,RECS,45
6013,2638,MWTEMPN,MFRG,52
6013,2638,MWTEMPN,WTWT,657
6013,2638,MWTEMPN,UTIL,9
6013,2638,OTHEMPN,CONS,536
6013,2638,OTHEMPN,GOVT,63
6013,2638,RETEMPN,RETL,94
6013,2638,RETEMPN,RETR,1
6013,2638,AGREMPN,FFRE,7
6013,2639,FPSEMPN,FIRE,1374
6013,2639,FPSEMPN,UTIL,63
6013,2639,HEREMPN,HIED,236
6013,2639,HEREMPN,HMED,321
6013,2639,HEREMPN,PERS,343
6013,2639,HEREMPN,RECS,605
6013,2639,HEREMPN,SOCS,63
6013,2639,MWTEMPN,MFRG,485
6013,2639,MWTEMPN,WTWT,301
6013,2639,OTHEMPN,FIRE,34
6013,2639,OTHEMPN,CONS,431
6013,2639,OTHEMPN,GOVT,1700
6013,2639,RETEMPN,RETL,82
6013,2639,RETEMPN,RETR,38
6013,2639,AGREMPN,FFRE,11
6013,2640,FPSEMPN,FIRE,109
6013,2640,HEREMPN,HMED,16
6013,2640,HEREMPN,K12E,112
6013,2640,HEREMPN,PERS,11
6013,2640,HEREMPN,RECS,3
6013,2640,HEREMPN,SOCS,22
6013,2640,MWTEMPN,UTIL,18
6013,2640,OTHEMPN,CONS,18
6013,2640,OTHEMPN,GOVT,375
6013,2640,RETEMPN,RETL,6
6013,2640,AGREMPN,FFRE,2
6013,2641,FPSEMPN,FIRE,494
6013,2641,HEREMPN,HIED,15
6013,2641,HEREMPN,HMED,156
6013,2641,HEREMPN,K12E,129
6013,2641,HEREMPN,PERS,50
6013,2641,HEREMPN,RECS,241
6013,2641,HEREMPN,SOCS,13
6013,2641,MWTEMPN,MFRG,37
6013,2641,MWTEMPN,WTWT,15
6013,2641,OTHEMPN,FIRE,69
6013,2641,OTHEMPN,CONS,138
6013,2641,OTHEMPN,GOVT,191
6013,2641,RETEMPN,RETL,110
6013,2641,RETEMPN,RETR,50
6013,2641,AGREMPN,FFRE,2
6013,2642,FPSEMPN,FIRE,124
6013,2642,HEREMPN,HIED,3
6013,2642,HEREMPN,HMED,145
6013,2642,HEREMPN,K12E,65
6013,2642,HEREMPN,PERS,30
6013,2642,HEREMPN,RECS,9
6013,2642,HEREMPN,SOCS,28
6013,2642,MWTEMPN,MFRG,12
6013,2642,OTHEMPN,FIRE,6
6013,2642,OTHEMPN,CONS,2
6013,2642,OTHEMPN,GOVT,213
6013,2642,RETEMPN,RETL,1
6013,2643,FPSEMPN,FIRE,3
6013,2643,HEREMPN,HIED,1
6013,2643,HEREMPN,HMED,1
6013,2643,HEREMPN,PERS,3
6013,2643,HEREMPN,SOCS,1
6013,2643,MWTEMPN,MFRG,2
6013,2643,MWTEMPN,WTWT,3
6013,2643,OTHEMPN,CONS,9
6013,2644,FPSEMPN,FIRE,1
6013,2644,HEREMPN,HMED,1
6013,2644,OTHEMPN,CONS,3
6013,2645,FPSEMPN,FIRE,381
6013,2645,HEREMPN,HMED,156
6013,2645,HEREMPN,PERS,193
6013,2645,HEREMPN,RECS,86
6013,2645,MWTEMPN,WTWT,77
6013,2645,OTHEMPN,CONS,5
6013,2645,OTHEMPN,GOVT,890
6013,2645,RETEMPN,RETL,17
6013,2645,AGREMPN,FFRE,4
6013,2646,FPSEMPN,FIRE,78
6013,2646,HEREMPN,HIED,20
6013,2646,HEREMPN,HMED,70
6013,2646,HEREMPN,PERS,136
6013,2646,HEREMPN,RECS,132
6013,2646,HEREMPN,SOCS,4
6013,2646,MWTEMPN,WTWT,64
6013,2646,MWTEMPN,UTIL,5
6013,2646,OTHEMPN,CONS,127
6013,2646,OTHEMPN,GOVT,141
6013,2646,RETEMPN,RETL,102
6013,2646,RETEMPN,RETR,18
6013,2647,FPSEMPN,FIRE,405
6013,2647,FPSEMPN,UTIL,89
6013,2647,HEREMPN,HIED,1
6013,2647,HEREMPN,HMED,811
6013,2647,HEREMPN,PERS,21
6013,2647,HEREMPN,RECS,45
6013,2647,HEREMPN,SOCS,12
6013,2647,MWTEMPN,MFRG,18
6013,2647,MWTEMPN,WTWT,53
6013,2647,OTHEMPN,FIRE,9
6013,2647,OTHEMPN,CONS,277
6013,2647,OTHEMPN,GOVT,833
6013,2647,RETEMPN,RETL,79
6013,2647,RETEMPN,RETR,16
6013,2647,AGREMPN,FFRE,5
6013,2648,FPSEMPN,FIRE,117
6013,2648,HEREMPN,HIED,1
6013,2648,HEREMPN,HMED,16
6013,2648,HEREMPN,PERS,24
6013,2648,HEREMPN,RECS,155
6013,2648,MWTEMPN,WTWT,15
6013,2648,OTHEMPN,FIRE,80
6013,2648,OTHEMPN,CONS,267
6013,2648,RETEMPN,RETL,53
6013,2648,AGREMPN,FFRE,2
6013,2649,FPSEMPN,FIRE,86
6013,2649,HEREMPN,HMED,198
6013,2649,HEREMPN,K12E,83
6013,2649,HEREMPN,PERS,2
6013,2649,HEREMPN,RECS,5
6013,2649,HEREMPN,SOCS,8
6013,2649,MWTEMPN,MFRG,18
6013,2649,MWTEMPN,WTWT,2
6013,2649,OTHEMPN,CONS,5
6013,2649,OTHEMPN,GOVT,378
6013,2649,RETEMPN,RETL,17
6013,2650,FPSEMPN,FIRE,58
6013,2650,HEREMPN,HMED,15
6013,2650,HEREMPN,PERS,18
6013,2650,HEREMPN,RECS,52
6013,2650,HEREMPN,SOCS,30
6013,2650,MWTEMPN,MFRG,4
6013,2650,MWTEMPN,WTWT,33
6013,2650,OTHEMPN,CONS,20
6013,2650,OTHEMPN,GOVT,115
6013,2650,RETEMPN,RETL,18
6013,2650,RETEMPN,RETR,8
6013,2650,AGREMPN,FFRE,2
6013,2651,OTHEMPN,CONS,1
6013,2652,FPSEMPN,FIRE,337
6013,2652,HEREMPN,HIED,20
6013,2652,HEREMPN,HMED,22
6013,2652,HEREMPN,PERS,27
6013,2652,HEREMPN,RECS,290
6013,2652,HEREMPN,SOCS,3
6013,2652,MWTEMPN,MFRG,33
6013,2652,MWTEMPN,WTWT,34
6013,2652,OTHEMPN,FIRE,246
6013,2652,OTHEMPN,CONS,82
6013,2652,RETEMPN,RETL,2
6013,2652,RETEMPN,RETR,88
6013,2652,AGREMPN,FFRE,1
6013,2653,FPSEMPN,FIRE,432
6013,2653,HEREMPN,HIED,17
6013,2653,HEREMPN,HMED,208
6013,2653,HEREMPN,K12E,65
6013,2653,HEREMPN,PERS,27
6013,2653,HEREMPN,RECS,122
6013,2653,HEREMPN,SOCS,38
6013,2653,MWTEMPN,MFRG,9
6013,2653,MWTEMPN,WTWT,43
6013,2653,OTHEMPN,FIRE,30
6013,2653,OTHEMPN,CONS,272
6013,2653,OTHEMPN,GOVT,26
6013,2653,RETEMPN,RETL,80
6013,2653,RETEMPN,RETR,5
6013,2653,AGREMPN,FFRE,7
6013,2654,FPSEMPN,FIRE,609
6013,2654,HEREMPN,HIED,3
6013,2654,HEREMPN,HMED,396
6013,2654,HEREMPN,K12E,33
6013,2654,HEREMPN,PERS,81
6013,2654,HEREMPN,RECS,135
6013,2654,HEREMPN,SOCS,81
6013,2654,MWTEMPN,MFRG,39
6013,2654,MWTEMPN,WTWT,119
6013,2654,OTHEMPN,FIRE,164
6013,2654,OTHEMPN,CONS,407
6013,2654,OTHEMPN,GOVT,35
6013,2654,RETEMPN,RETL,78
6013,2654,RETEMPN,RETR,104
6013,2654,AGREMPN,FFRE,1
6013,2655,FPSEMPN,FIRE,103
6013,2655,HEREMPN,HMED,1
6013,2655,HEREMPN,PERS,56
6013,2655,HEREMPN,RECS,13
6013,2655,HEREMPN,SOCS,14
6013,2655,MWTEMPN,MFRG,20
6013,2655,MWTEMPN,WTWT,8
6013,2655,OTHEMPN,CONS,132
6013,2655,RETEMPN,RETL,15
6013,2655,RETEMPN,RETR,10
6013,2656,FPSEMPN,FIRE,1589
6013,2656,FPSEMPN,UTIL,1059
6013,2656,HEREMPN,HMED,456
6013,2656,HEREMPN,K12E,4407
6013,2656,HEREMPN,PERS,861
6013,2656,HEREMPN,RECS,101
6013,2656,MWTEMPN,WTWT,286
6013,2656,OTHEMPN,CONS,2636
6013,2656,RETEMPN,RETL,1001
6013,2656,AGREMPN,FFRE,23
6013,2657,FPSEMPN,FIRE,100
6013,2657,HEREMPN,HMED,102
6013,2657,HEREMPN,PERS,86
6013,2657,HEREMPN,RECS,200
6013,2657,HEREMPN,SOCS,27
6013,2657,MWTEMPN,MFRG,14
6013,2657,MWTEMPN,WTWT,40
6013,2657,OTHEMPN,FIRE,163
6013,2657,OTHEMPN,CONS,150
6013,2657,OTHEMPN,GOVT,13
6013,2657,RETEMPN,RETL,444
6013,2657,RETEMPN,RETR,21
6013,2657,AGREMPN,FFRE,2
6013,2658,FPSEMPN,FIRE,637
6013,2658,HEREMPN,HIED,137
6013,2658,HEREMPN,HMED,563
6013,2658,HEREMPN,PERS,14
6013,2658,HEREMPN,SOCS,69
6013,2658,MWTEMPN,WTWT,125
6013,2658,OTHEMPN,FIRE,12
6013,2658,OTHEMPN,CONS,16
6013,2658,OTHEMPN,GOVT,1241
6013,2658,RETEMPN,RETL,23
6013,2658,RETEMPN,RETR,12
6013,2658,AGREMPN,FFRE,4
6013,2659,FPSEMPN,FIRE,296
6013,2659,HEREMPN,HMED,42
6013,2659,HEREMPN,PERS,22
6013,2659,HEREMPN,RECS,299
6013,2659,MWTEMPN,MFRG,26
6013,2659,MWTEMPN,WTWT,56
6013,2659,OTHEMPN,FIRE,185
6013,2659,OTHEMPN,CONS,120
6013,2659,RETEMPN,RETL,60
6013,2659,RETEMPN,RETR,194
6013,2659,AGREMPN,FFRE,5
6013,2661,FPSEMPN,FIRE,66
6013,2661,HEREMPN,HIED,10
6013,2661,HEREMPN,HMED,5
6013,2661,HEREMPN,PERS,19
6013,2661,HEREMPN,SOCS,56
6013,2661,MWTEMPN,MFRG,18
6013,2661,MWTEMPN,WTWT,12
6013,2661,MWTEMPN,UTIL,1
6013,2661,OTHEMPN,CONS,2
6013,2661,OTHEMPN,GOVT,110
6013,2661,RETEMPN,RETL,19
6013,2662,FPSEMPN,FIRE,78
6013,2662,HEREMPN,HIED,4
6013,2662,HEREMPN,PERS,66
6013,2662,HEREMPN,RECS,15
6013,2662,MWTEMPN,MFRG,10
6013,2662,MWTEMPN,WTWT,16
6013,2662,OTHEMPN,FIRE,42
6013,2662,OTHEMPN,CONS,51
6013,2662,RETEMPN,RETL,13
6013,2663,FPSEMPN,FIRE,42
6013,2663,HEREMPN,HMED,73
6013,2663,HEREMPN,PERS,15
6013,2663,MWTEMPN,MFRG,8
6013,2663,MWTEMPN,WTWT,5
6013,2663,OTHEMPN,CONS,3
6013,2663,OTHEMPN,GOVT,166
6013,2663,RETEMPN,RETL,6
6013,2664,FPSEMPN,FIRE,42
6013,2664,HEREMPN,K12E,61
6013,2664,HEREMPN,PERS,1
6013,2664,HEREMPN,RECS,1
6013,2664,HEREMPN,SOCS,2
6013,2664,MWTEMPN,WTWT,10
6013,2664,OTHEMPN,CONS,53
6013,2664,RETEMPN,RETL,5
6013,2665,FPSEMPN,FIRE,8
6013,2665,HEREMPN,PERS,15
6013,2665,MWTEMPN,MFRG,4
6013,2665,OTHEMPN,CONS,9
6013,2665,RETEMPN,RETL,4
6013,2665,RETEMPN,RETR,3
6013,2666,FPSEMPN,FIRE,265
6013,2666,FPSEMPN,UTIL,26
6013,2666,HEREMPN,HIED,5
6013,2666,HEREMPN,HMED,18
6013,2666,HEREMPN,PERS,88
6013,2666,HEREMPN,RECS,228
6013,2666,HEREMPN,SOCS,15
6013,2666,MWTEMPN,MFRG,30
6013,2666,MWTEMPN,WTWT,124
6013,2666,OTHEMPN,FIRE,3
6013,2666,OTHEMPN,CONS,232
6013,2666,OTHEMPN,GOVT,104
6013,2666,RETEMPN,RETL,27
6013,2666,RETEMPN,RETR,244
6013,2666,AGREMPN,FFRE,1
6013,2667,FPSEMPN,FIRE,90
6013,2667,HEREMPN,PERS,131
6013,2667,MWTEMPN,WTWT,115
6013,2667,OTHEMPN,FIRE,39
6013,2667,OTHEMPN,CONS,154
6013,2667,RETEMPN,RETL,30
6013,2667,RETEMPN,RETR,19
6013,2667,AGREMPN,FFRE,2
6013,2668,FPSEMPN,FIRE,3702
6013,2668,FPSEMPN,UTIL,84
6013,2668,HEREMPN,HIED,105
6013,2668,HEREMPN,HMED,1030
6013,2668,HEREMPN,K12E,26
6013,2668,HEREMPN,PERS,1244
6013,2668,HEREMPN,RECS,1704
6013,2668,HEREMPN,SOCS,114
6013,2668,MWTEMPN,MFRG,123
6013,2668,MWTEMPN,WTWT,219
6013,2668,MWTEMPN,UTIL,103
6013,2668,OTHEMPN,FIRE,1961
6013,2668,OTHEMPN,CONS,535
6013,2668,OTHEMPN,GOVT,119
6013,2668,RETEMPN,RETL,45
6013,2668,RETEMPN,RETR,151
6013,2668,AGREMPN,FFRE,9
6013,2669,FPSEMPN,FIRE,3160
6013,2669,HEREMPN,HIED,10
6013,2669,HEREMPN,HMED,877
6013,2669,HEREMPN,PERS,562
6013,2669,HEREMPN,RECS,1375
6013,2669,HEREMPN,SOCS,505
6013,2669,MWTEMPN,MFRG,45
6013,2669,MWTEMPN,WTWT,186
6013,2669,OTHEMPN,FIRE,39
6013,2669,OTHEMPN,CONS,1576
6013,2669,RETEMPN,RETL,97
6013,2669,RETEMPN,RETR,22
6013,2669,AGREMPN,FFRE,7
6013,2670,FPSEMPN,FIRE,1392
6013,2670,HEREMPN,HMED,3628
6013,2670,HEREMPN,K12E,117
6013,2670,HEREMPN,PERS,25
6013,2670,HEREMPN,RECS,107
6013,2670,HEREMPN,SOCS,7
6013,2670,MWTEMPN,MFRG,8
6013,2670,MWTEMPN,WTWT,127
6013,2670,OTHEMPN,CONS,219
6013,2670,OTHEMPN,GOVT,767
6013,2670,RETEMPN,RETL,52
6013,2670,RETEMPN,RETR,6
6013,2670,AGREMPN,FFRE,6
6013,2671,FPSEMPN,FIRE,36
6013,2671,HEREMPN,HMED,8
6013,2671,HEREMPN,PERS,21
6013,2671,HEREMPN,RECS,215
6013,2671,HEREMPN,SOCS,77
6013,2671,MWTEMPN,MFRG,5
6013,2671,MWTEMPN,WTWT,3
6013,2671,OTHEMPN,FIRE,10
6013,2671,OTHEMPN,CONS,72
6013,2671,RETEMPN,RETL,21
6013,2672,FPSEMPN,FIRE,25
6013,2672,HEREMPN,HMED,12
6013,2672,HEREMPN,K12E,36
6013,2672,HEREMPN,PERS,7
6013,2672,HEREMPN,RECS,31
6013,2672,HEREMPN,SOCS,2
6013,2672,MWTEMPN,MFRG,10
6013,2672,OTHEMPN,CONS,65
6013,2672,RETEMPN,RETL,17
6013,2673,FPSEMPN,FIRE,62
6013,2673,HEREMPN,HMED,52
6013,2673,HEREMPN,PERS,36
6013,2673,HEREMPN,RECS,62
6013,2673,HEREMPN,SOCS,8
6013,2673,MWTEMPN,WTWT,28
6013,2673,OTHEMPN,CONS,117
6013,2673,RETEMPN,RETL,25
6013,2673,RETEMPN,RETR,5
6013,2673,AGREMPN,FFRE,2
6013,2674,FPSEMPN,FIRE,183
6013,2674,HEREMPN,HMED,171
6013,2674,HEREMPN,K12E,6
6013,2674,HEREMPN,PERS,27
6013,2674,HEREMPN,RECS,8
6013,2674,HEREMPN,SOCS,31
6013,2674,MWTEMPN,MFRG,12
6013,2674,MWTEMPN,WTWT,16
6013,2674,OTHEMPN,CONS,23
6013,2674,OTHEMPN,GOVT,93
6013,2674,RETEMPN,RETL,20
6013,2674,RETEMPN,RETR,1
6013,2675,FPSEMPN,FIRE,124
6013,2675,HEREMPN,HIED,19
6013,2675,HEREMPN,HMED,84
6013,2675,HEREMPN,K12E,220
6013,2675,HEREMPN,PERS,20
6013,2675,HEREMPN,RECS,74
6013,2675,HEREMPN,SOCS,9
6013,2675,MWTEMPN,WTWT,23
6013,2675,OTHEMPN,FIRE,204
6013,2675,OTHEMPN,CONS,29
6013,2675,OTHEMPN,GOVT,108
6013,2675,RETEMPN,RETL,60
6013,2675,AGREMPN,FFRE,1
6013,2676,FPSEMPN,FIRE,13
6013,2676,HEREMPN,PERS,23
6013,2676,MWTEMPN,MFRG,2
6013,2676,MWTEMPN,WTWT,1
6013,2676,OTHEMPN,FIRE,4
6013,2676,OTHEMPN,CONS,3
6013,2676,OTHEMPN,GOVT,3
6013,2676,RETEMPN,RETR,2
6013,2677,FPSEMPN,FIRE,654
6013,2677,HEREMPN,HIED,72
6013,2677,HEREMPN,PERS,821
6013,2677,MWTEMPN,MFRG,48
6013,2677,MWTEMPN,WTWT,30
6013,2677,MWTEMPN,UTIL,2
6013,2677,OTHEMPN,CONS,556
6013,2677,RETEMPN,RETL,2
6013,2677,AGREMPN,FFRE,2
6013,2678,FPSEMPN,FIRE,58
6013,2678,HEREMPN,HIED,6
6013,2678,HEREMPN,HMED,6
6013,2678,HEREMPN,K12E,78
6013,2678,HEREMPN,PERS,19
6013,2678,HEREMPN,RECS,3
6013,2678,MWTEMPN,MFRG,4
6013,2678,MWTEMPN,WTWT,36
6013,2678,OTHEMPN,CONS,128
6013,2678,RETEMPN,RETL,33
6013,2678,RETEMPN,RETR,7
6013,2679,FPSEMPN,FIRE,832
6013,2679,HEREMPN,HIED,741
6013,2679,HEREMPN,HMED,59
6013,2679,HEREMPN,K12E,9
6013,2679,HEREMPN,PERS,65
6013,2679,HEREMPN,RECS,59
6013,2679,HEREMPN,SOCS,86
6013,2679,MWTEMPN,MFRG,20
6013,2679,MWTEMPN,WTWT,80
6013,2679,OTHEMPN,FIRE,107
6013,2679,OTHEMPN,CONS,39
6013,2679,OTHEMPN,GOVT,556
6013,2679,RETEMPN,RETL,69
6013,2679,RETEMPN,RETR,5
6013,2679,AGREMPN,FFRE,6
6013,2680,FPSEMPN,FIRE,52
6013,2680,HEREMPN,HMED,72
6013,2680,HEREMPN,K12E,42
6013,2680,HEREMPN,PERS,16
6013,2680,HEREMPN,SOCS,8
6013,2680,MWTEMPN,MFRG,3
6013,2680,MWTEMPN,WTWT,2
6013,2680,OTHEMPN,FIRE,15
6013,2680,OTHEMPN,CONS,51
6013,2680,RETEMPN,RETL,3
6013,2680,RETEMPN,RETR,1
6013,2680,AGREMPN,FFRE,1
6013,2681,FPSEMPN,FIRE,149
6013,2681,HEREMPN,HIED,1
6013,2681,HEREMPN,HMED,504
6013,2681,HEREMPN,K12E,18
6013,2681,HEREMPN,PERS,1
6013,2681,HEREMPN,RECS,1
6013,2681,HEREMPN,SOCS,2
6013,2681,MWTEMPN,MFRG,54
6013,2681,MWTEMPN,WTWT,34
6013,2681,MWTEMPN,UTIL,3
6013,2681,OTHEMPN,FIRE,4
6013,2681,OTHEMPN,GOVT,354
6013,2681,RETEMPN,RETL,79
6013,2681,AGREMPN,FFRE,2
6013,2682,FPSEMPN,FIRE,2596
6013,2682,FPSEMPN,UTIL,262
6013,2682,HEREMPN,HIED,34
6013,2682,HEREMPN,HMED,707
6013,2682,HEREMPN,PERS,812
6013,2682,HEREMPN,RECS,499
6013,2682,HEREMPN,SOCS,114
6013,2682,MWTEMPN,MFRG,1219
6013,2682,MWTEMPN,WTWT,1690
6013,2682,MWTEMPN,UTIL,83
6013,2682,OTHEMPN,FIRE,120
6013,2682,OTHEMPN,CONS,2044
6013,2682,OTHEMPN,GOVT,648
6013,2682,RETEMPN,RETL,116
6013,2682,RETEMPN,RETR,110
6013,2682,AGREMPN,FFRE,59
6013,2683,FPSEMPN,FIRE,103
6013,2683,HEREMPN,PERS,89
6013,2683,HEREMPN,RECS,67
6013,2683,MWTEMPN,WTWT,37
6013,2683,OTHEMPN,CONS,282
6013,2683,OTHEMPN,GOVT,30
6013,2683,RETEMPN,RETL,6
6013,2683,RETEMPN,RETR,5
6013,2684,FPSEMPN,FIRE,18
6013,2684,HEREMPN,K12E,33
6013,2684,HEREMPN,PERS,3
6013,2684,HEREMPN,RECS,2
6013,2684,HEREMPN,SOCS,6
6013,2684,MWTEMPN,WTWT,11
6013,2684,OTHEMPN,CONS,52
6013,2684,OTHEMPN,GOVT,44
6013,2684,RETEMPN,RETL,1
6013,2684,RETEMPN,RETR,1
6013,2685,FPSEMPN,FIRE,30
6013,2685,FPSEMPN,UTIL,3
6013,2685,HEREMPN,HIED,5
6013,2685,HEREMPN,HMED,8
6013,2685,HEREMPN,K12E,32
6013,2685,HEREMPN,PERS,25
6013,2685,HEREMPN,RECS,16
6013,2685,HEREMPN,SOCS,8
6013,2685,MWTEMPN,WTWT,7
6013,2685,OTHEMPN,FIRE,9
6013,2685,OTHEMPN,CONS,63
6013,2685,RETEMPN,RETL,5
6013,2685,RETEMPN,RETR,8
6013,2685,AGREMPN,FFRE,1
6013,2686,FPSEMPN,FIRE,132
6013,2686,HEREMPN,HMED,33
6013,2686,HEREMPN,PERS,5
6013,2686,HEREMPN,RECS,57
6013,2686,HEREMPN,SOCS,57
6013,2686,MWTEMPN,MFRG,30
6013,2686,MWTEMPN,WTWT,19
6013,2686,MWTEMPN,UTIL,1
6013,2686,OTHEMPN,CONS,145
6013,2686,RETEMPN,RETL,9
6013,2686,AGREMPN,FFRE,3
6013,2687,FPSEMPN,FIRE,60
6013,2687,HEREMPN,HIED,8
6013,2687,HEREMPN,HMED,39
6013,2687,HEREMPN,K12E,12
6013,2687,HEREMPN,PERS,17
6013,2687,HEREMPN,RECS,36
6013,2687,HEREMPN,SOCS,7
6013,2687,MWTEMPN,MFRG,51
6013,2687,OTHEMPN,CONS,149
6013,2687,RETEMPN,RETL,4
6013,2687,RETEMPN,RETR,3
6013,2688,FPSEMPN,FIRE,70
6013,2688,HEREMPN,HMED,128
6013,2688,MWTEMPN,MFRG,54
6013,2688,MWTEMPN,WTWT,34
6013,2688,MWTEMPN,UTIL,3
6013,2688,OTHEMPN,CONS,175
6013,2688,RETEMPN,RETL,16
6013,2688,RETEMPN,RETR,10
6013,2688,AGREMPN,FFRE,2
6013,2689,FPSEMPN,FIRE,383
6013,2689,FPSEMPN,UTIL,17
6013,2689,HEREMPN,HMED,52
6013,2689,HEREMPN,K12E,331
6013,2689,HEREMPN,PERS,401
6013,2689,HEREMPN,RECS,154
6013,2689,HEREMPN,SOCS,17
6013,2689,MWTEMPN,MFRG,469
6013,2689,MWTEMPN,WTWT,467
6013,2689,OTHEMPN,FIRE,61
6013,2689,OTHEMPN,CONS,1467
6013,2689,RETEMPN,RETL,163
6013,2689,RETEMPN,RETR,30
6013,2689,AGREMPN,FFRE,7
6013,2691,FPSEMPN,FIRE,1
6013,2691,HEREMPN,HMED,2
6013,2691,HEREMPN,RECS,2
6013,2691,MWTEMPN,MFRG,1
6013,2691,MWTEMPN,WTWT,1
6013,2691,OTHEMPN,CONS,7
6013,2691,RETEMPN,RETL,10
6013,2692,FPSEMPN,FIRE,453
6013,2692,FPSEMPN,UTIL,20
6013,2692,HEREMPN,HIED,16
6013,2692,HEREMPN,HMED,38
6013,2692,HEREMPN,K12E,127
6013,2692,HEREMPN,PERS,152
6013,2692,HEREMPN,RECS,19
6013,2692,HEREMPN,SOCS,89
6013,2692,MWTEMPN,MFRG,68
6013,2692,MWTEMPN,WTWT,404
6013,2692,OTHEMPN,CONS,201
6013,2692,OTHEMPN,GOVT,479
6013,2692,RETEMPN,RETL,56
6013,2692,RETEMPN,RETR,77
6013,2692,AGREMPN,FFRE,13
6013,2693,FPSEMPN,FIRE,3
6013,2693,HEREMPN,K12E,3
6013,2693,HEREMPN,PERS,6
6013,2693,HEREMPN,RECS,2
6013,2693,MWTEMPN,WTWT,5
6013,2693,OTHEMPN,CONS,10
6013,2693,RETEMPN,RETL,2
6013,2694,FPSEMPN,FIRE,32
6013,2694,HEREMPN,HMED,4
6013,2694,HEREMPN,K12E,11
6013,2694,HEREMPN,PERS,1
6013,2694,HEREMPN,RECS,11
6013,2694,HEREMPN,SOCS,14
6013,2694,MWTEMPN,WTWT,6
6013,2694,OTHEMPN,CONS,40
6013,2694,RETEMPN,RETL,15
6013,2695,FPSEMPN,FIRE,27
6013,2695,HEREMPN,HIED,29
6013,2695,HEREMPN,HMED,2
6013,2695,HEREMPN,PERS,2
6013,2695,MWTEMPN,MFRG,1
6013,2695,MWTEMPN,WTWT,5
6013,2695,OTHEMPN,CONS,14
6013,2695,RETEMPN,RETL,3
6013,2695,RETEMPN,RETR,1
6013,2697,FPSEMPN,FIRE,7
6013,2697,HEREMPN,HMED,5
6013,2697,HEREMPN,K12E,94
6013,2697,HEREMPN,PERS,9
6013,2697,HEREMPN,SOCS,16
6013,2697,MWTEMPN,WTWT,6
6013,2697,OTHEMPN,CONS,24
6013,2697,RETEMPN,RETL,3
6013,2699,FPSEMPN,FIRE,5
6013,2699,HEREMPN,PERS,1
6013,2699,HEREMPN,RECS,5
6013,2699,HEREMPN,SOCS,3
6013,2699,MWTEMPN,WTWT,2
6013,2699,OTHEMPN,FIRE,9
6013,2699,OTHEMPN,CONS,2
6013,2700,FPSEMPN,FIRE,46
6013,2700,HEREMPN,HIED,63
6013,2700,HEREMPN,PERS,31
6013,2700,HEREMPN,RECS,47
6013,2700,MWTEMPN,MFRG,6
6013,2700,MWTEMPN,WTWT,4
6013,2700,OTHEMPN,CONS,9
6013,2700,OTHEMPN,GOVT,100
6013,2700,RETEMPN,RETL,1
6013,2701,FPSEMPN,FIRE,1090
6013,2701,HEREMPN,HIED,30
6013,2701,HEREMPN,HMED,131
6013,2701,HEREMPN,PERS,984
6013,2701,HEREMPN,RECS,109
6013,2701,HEREMPN,SOCS,192
6013,2701,MWTEMPN,WTWT,57
6013,2701,OTHEMPN,FIRE,200
6013,2701,OTHEMPN,CONS,399
6013,2701,RETEMPN,RETL,23
6013,2701,AGREMPN,FFRE,4
6013,2702,FPSEMPN,FIRE,11
